"어업별","품종별","행정구역별","판매형태별","항목","단위","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월",
"계","해면양식업","부산광역시","비계통","생산량:계","","2486.287","2220.211","1766.864","626.458","4208.816","3335.567","12.405","3.57","1.14","7.1","371.688","2853.249","4100.544","6432.644","3449.397","2008.099","5568.34","4408.097","17.675","25.064","8.97","11.55","27.669","24.616","2811.89","2693.413","2757.932","655.635","3867.39","7666.438","15.05","2.703","2.711",".514","76.495","1548.96","2056.478","3351.732","1934.558","159.723","7382.717","5812.922","28.606","29.087","4.285","2.158","17.47","1177.1","2258.977","3370.888","681.304","1911.749","4065","3635.102","45.272","11.723","19.24","7.738","14.41","1261.74","2423.995","4081.705","2706.435","1262.398","3649.672","2670.777","53.16","9.735","6.65","2.576","372.956","557.21","2371.32","4004.752","3970.532","1081.852","5457.307","4368.984","33.285","14.395",
"계","해면양식업","인천광역시","계","생산량:계","","399.08","330.227","492.57932","320.50908","100.33782","117.58329","100.85251","170.96863","160.83185","98.10922","277.1866","989.765","521.233","437.383","468.7415","252.304","2.5357","18.38235","12.94058","143.6171","185.161","205.9186","342.50236","849.427","761.16","309.04","303.06","152.631","18.4","","9.1","1.51","103.9","96.8","217.85","647.6","875.516","821.08","514.32","254.04","385.44","","","2.85","38.73","159.33","218.87","1389.11","925.7","1460.74","1542.231","1068.996",".021","1.034","7","11.53","91.23","179.32","232.208","1596.067","1226.776","819.49","1617.643","565.2","",".05",".49","3.916","118.9","131.5","480.204","1701.12","1588.586","1844.327","1938.97","1044.014","10.1",".2","2.7","18.6",
"계","해면양식업","인천광역시","계통","생산량:계","","20","","68","23.06","66.636","64.973","63.338","113.388","54.375","30.828","","31.5","58.207","28.05","","","1.307","","","93.614","86.752","117.249","148.013","418.8","761.16","309.04","303.06","152.631","18.4","","","","","","162.75","642.6","791.516","661.08","454.32","254.04","385.44","","","","","22.44","176.04","1112.64","648.36","892.44","726.48","385.57",".021",".034","","","","30.25","48.07","1309.543","995.5","819.24","1249.8","565.2","",".05","","","","","370.08","1581.12","1267.32","1542","1934.04","895.353","","","","",
"계","해면양식업","인천광역시","비계통","생산량:계","","379.08","330.227","424.57932","297.44908","33.70182","52.61029","37.51451","57.58063","106.45685","67.28122","277.1866","958.265","463.026","409.333","468.7415","252.304","1.2287","18.38235","12.94058","50.0031","98.409","88.6696","194.48936","430.627","","","","","","","9.1","1.51","103.9","96.8","55.1","5","84","160","60","","","","","2.85","38.73","136.89","42.83","276.47","277.34","568.3","815.751","683.426","","1","7","11.53","91.23","149.07","184.138","286.524","231.276",".25","367.843","","","",".49","3.916","118.9","131.5","110.124","120","321.266","302.327","4.93","148.661","10.1",".2","2.7","18.6",
"계","해면양식업","울산광역시","계","생산량:계","","783.946","1391.297","1572.78","820.469","420.799","583.3","107.7","51.75","17.6","2.5","2.1","156.139","983.76","1289.48","1236.696","417.01","225.99","616.73","70.75","13.18","7.65","9.35","35.35","241.61","332.95","1069.57","563.44","554.925","218.848","448.021","113.76","4.244","1.6","1.4","152.7","182.6","700.45","1034.915","1043.3","181.7","358.079","459.905","38.752","10.58","17.405","39.022","157.1","151.93","543.9","1345.3","599.9","496.638","260.13","287.31","26.7","1.15","8.9",".5","89.6","95.6","158.45","467.076","787.698","569.904","232.504","156.3","6.85","9","22.01","5.75",".5","62.62","136.35","1466.191","1109.69","199.9","275.15","262.77","89.84","6.365",
"계","해면양식업","울산광역시","계통","생산량:계","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".045","",".008",".004","","","","","","","","","","","","","","","",
"계","해면양식업","울산광역시","비계통","생산량:계","","783.946","1391.297","1572.78","820.469","420.799","583.3","107.7","51.75","17.6","2.5","2.1","156.139","983.76","1289.48","1236.696","417.01","225.99","616.73","70.75","13.18","7.65","9.35","35.35","241.61","332.95","1069.57","563.44","554.925","218.848","448.021","113.76","4.244","1.6","1.4","152.7","182.6","700.45","1034.915","1043.3","181.7","358.079","459.905","38.752","10.58","17.405","39.022","157.1","151.93","543.9","1345.3","599.9","496.638","260.13","287.31","26.7","1.15","8.9",".5","89.6","95.6","158.45","467.031","787.698","569.896","232.5","156.3","6.85","9","22.01","5.75",".5","62.62","136.35","1466.191","1109.69","199.9","275.15","262.77","89.84","6.365",
"계","해면양식업","경기도","계","생산량:계","","2073","1606.68","1717.8","1203.72","","","1","8","48.88","76.44","1762.925","4711.248","3705.383","3112.38","2840.76","2582.86","","","","18.2","59.01","224.6","1965.14","4677.906","4076.64","2579.76","4062.74","2601.96","","1","2","19.45","128.05","106.54","1177.29","3522","5008.4","4940.57","4994.234","3496.48","6","","","38.21","52.34","93.69","1855.53","5899.837","5715.848","6800.657","6486.78","1671.036","232.225","6.585","7.593","21.792","122.891","86.21","1187.177","6526.085","4522.736","4366.338","7626.752","3502.637","9.113","0","8.885","18.737","167.775","518.079","1199.576","4162.557","4693.227","4280.317","6481.195","3251.84","18.34","6.5","13.57","20.57",
"계","해면양식업","경기도","계통","생산량:계","","2073","1606.68","1717.8","1203.72","","","","","","23.04","975.72","4249.56","3433.348","2677.44","2840.76","1964.64","","","","","","95.4","1244.88","4029.66","4043.64","2173.8","3076.92","2213.76","","","","","","50.64","1077.84","2932.92","4796.28","4102.2","4739.16","2814.12","","","","","","7.2","1723.44","5559.36","5507.52","6212.64","6348.81","1665.003","222.6","","","","","26.16","980.88","5787.36","4013.399","3711.12","6946.8","3236.76","","","","","38.52","302.755","1182.72","4023.67","4618.2","4193.04","6477.6","3114","11.16","","","",
"계","해면양식업","경기도","비계통","생산량:계","","","","","","","","1","8","48.88","53.4","787.205","461.688","272.035","434.94","","618.22","","","","18.2","59.01","129.2","720.26","648.246","33","405.96","985.82","388.2","","1","2","19.45","128.05","55.9","99.45","589.08","212.12","838.37","255.074","682.36","6","","","38.21","52.34","86.49","132.09","340.477","208.328","588.017","137.97","6.033","9.625","6.585","7.593","21.792","122.891","60.05","206.297","738.725","509.337","655.218","679.952","265.877","9.113","0","8.885","18.737","129.255","215.324","16.856","138.887","75.027","87.277","3.595","137.84","7.18","6.5","13.57","20.57",
"계","해면양식업","강원도","계","생산량:계","","111.352","54.474","146.749","95.875","226.163","1061.575","1032.966","511.24","315.537","288.172","158.29","98.28","161.662","127.637","83.409","109.777","250.347","943.472","1399.577","1494.06","310.817","243.721","96.071","136.7","193.392","400.507","92.428","110.221","202.755","999.507","944.095","1183.456","980.796","239.032","119.064","248.185","399.609","105.963","92.546","158.491","318.19","755.554","478.322","390.035","122.761","48.512","44.185","28.954","62.16","18.485","21.315","37.848","124.909","658.002","839.051","868.339","363.298","69.408","12.321","182.88","76.389","58.57","30.569","65.52","786.606","578.575","659.984","719.084","311.928","176.488","80.462","82.618","388.178","38.049","64.714","45.085","267.404","797.041","731.069","680.297",
"계","해면양식업","강원도","계통","생산량:계","","9.4","","",".165","3.802","97.85","9.6","","","","","",".56","","","1.233","","","","","","",".34","","26.83","3.411","","","","18.565","13.985","3.26","","2.1","","","","","","",".02",".07","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","19.73","","","","","","","",
"계","해면양식업","강원도","비계통","생산량:계","","101.952","54.474","146.749","95.71","222.361","963.725","1023.366","511.24","315.537","288.172","158.29","98.28","161.102","127.637","83.409","108.544","250.347","943.472","1399.577","1494.06","310.817","243.721","95.731","136.7","166.562","397.096","92.428","110.221","202.755","980.942","930.11","1180.196","980.796","236.932","119.064","248.185","399.609","105.963","92.546","158.491","318.17","755.484","478.322","390.035","122.761","48.512","44.185","28.954","62.16","18.485","21.315","37.848","124.909","658.002","839.051","868.339","363.298","59.408","12.321","182.88","76.389","58.57","30.569","65.52","786.606","578.575","659.984","719.084","311.928","176.488","80.462","82.618","368.448","38.049","64.714","45.085","267.404","797.041","731.069","680.297",
"계","해면양식업","충청남도","계","생산량:계","","6844.84978","7108.04292","8925.77856","3998.8741","1233.23148","1049.50117","893.113","750.31587","1247.68264","970.47642","6612.50409","12805.98738","14701.19109","15535.95086","11797.93214","3242.06204","617.88871","1025.0502","749.69391","746.28406","981.56611","874.40047","7749.26444","8204.79929","7613.0953","6401.2481","10861.615","2011.598","1148.311","2030.3515","1176.2821","775.6337","1277.085","1183.2152","8740.9117","13237.2931","14236.3804","12502.5954","11431.8688","3288.2175","1196.642","1571.30182","1167.8143","1867.1182","1458.1739","2331.503","5065.1041","11125.0427","10195.98754","11961.12087","10517.11828","3789.72675","1161.9067","1383.485","1050.8502","587.7607","991.9366","1475.8109","9020.6091","11874.3213","9887.3544","12935.3276","14693.9568","3835.3488","1794.43","1412.856","906.2047","1024.5282","1362.0834","1632.949","7769.7635","8500.7469","10787.1217","11140.1713","8723.435","1389.8074","2143.0936","1659.904","702.653","399.8943",
"계","해면양식업","충청남도","계통","생산량:계","","4152.9","4443.037","7629.219","2825.981","13.72","11.728","","","","","5318.795","10252.833","8100.024","8389.468","8074.75","1933.152","30.725","12.605","","","","","6498.961","4966.539","3142.57","3324.102","4831.24","1228.187",".036","3.214",".539",".335","","","5978.201","8738.96","9140.252","8764.3","9344.7","2448.665",".031","11.372","","","","117.241","3317.84","8455.68","6435.24","8631.48","9389.93","1461.537","",".11","","","","","5361.609","7982.688","6079.662","8054.215","12812","2093.64","6.875","2.1","","","","","5288.488","5581.762","7620.117","8969.6","6409.151","256.44","","1.686","32.375","",
"계","해면양식업","충청남도","비계통","생산량:계","","2691.94978","2665.00592","1296.55956","1172.8931","1219.51148","1037.77317","893.113","750.31587","1247.68264","970.47642","1293.70909","2553.15438","6601.16709","7146.48286","3723.18214","1308.91004","587.16371","1012.4452","749.69391","746.28406","981.56611","874.40047","1250.30344","3238.26029","4470.5253","3077.1461","6030.375","783.411","1148.275","2027.1375","1175.7431","775.2987","1277.085","1183.2152","2762.7107","4498.3331","5096.1284","3738.2954","2087.1688","839.5525","1196.611","1559.92982","1167.8143","1867.1182","1458.1739","2214.262","1747.2641","2669.3627","3760.74754","3329.64087","1127.18828","2328.18975","1161.9067","1383.375","1050.8502","587.7607","991.9366","1475.8109","3659.0001","3891.6333","3807.6924","4881.1126","1881.9568","1741.7088","1787.555","1410.756","906.2047","1024.5282","1362.0834","1632.949","2481.2755","2918.9849","3167.0047","2170.5713","2314.284","1133.3674","2143.0936","1658.218","670.278","399.8943",
"계","해면양식업","전라북도","계","생산량:계","","3176.4396","3674.05544","3802.695","3736.28817","75.89129","120.90162","2074.64475","1040.7416","3550.19","2942.0783","3919","6428.8418","7857.76","8664.4578","7380.9414","8083.38282","1514.3488","1160.098","1048.1396","1176.5992","1336.9896","1328.8536","5734.3144","5977.5442","3215.12","5111.129","9623.482","4711.1398","1350.3601","1005.662","1249.8606","925.2996","2107.5522","3245.9414","8338.3291","6951.038","7826.2114","7114.0042","7267.458","2063.0035","506.4375","2168.54282","3109.3182","3080.0152","2295.5231","3325.5995","5364.623","6931.0526","7031.61","7646.36","10541.7973","3739.53668","2306.9856","1582.0991","2155.9597","2085.7301","1867.7699","2371.5604","3807.2545","10810.552","6543.741","6867.398","13158.254","2144.643","715.5907","1884.6242","2356.5786","3776.2386","4670.3999","4790.4015","3111.2223","5123.4703","6539.9926","7936.5338","10745.1448","2224.4576","875.0192","345.4151","1758.2915","3207.3179",
"계","해면양식업","전라북도","계통","생산량:계","","3092.63","3585.47","3756.045","3343.095","","","","","","89.77","2381.759","4474.47","4820.235","5932.92","3838.905","4823.91","","","","","","173.88","2713.225","5602.95","3214.92","3186.15","7695.815","3873.577","","","","","","79.065","3472.94","3914.24","3741.285","5018.625","2730.525","1731.87","","","","","","","1616.37","5290.41","4391.58","5683.02","4695.39","2508.765","","","","","","538.125","1662.66","5919.405","4558.595","3733.695","7443.84","2127.07","","","","","357.06","588.17","1003.065","4272.355","6023.6","5907.11","6531.69","1710.72","","","","",
"계","해면양식업","전라북도","비계통","생산량:계","","83.8096","88.58544","46.65","393.19317","75.89129","120.90162","2074.64475","1040.7416","3550.19","2852.3083","1537.241","1954.3718","3037.525","2731.5378","3542.0364","3259.47282","1514.3488","1160.098","1048.1396","1176.5992","1336.9896","1154.9736","3021.0894","374.5942",".2","1924.979","1927.667","837.5628","1350.3601","1005.662","1249.8606","925.2996","2107.5522","3166.8764","4865.3891","3036.798","4084.9264","2095.3792","4536.933","331.1335","506.4375","2168.54282","3109.3182","3080.0152","2295.5231","3325.5995","3748.253","1640.6426","2640.03","1963.34","5846.4073","1230.77168","2306.9856","1582.0991","2155.9597","2085.7301","1867.7699","1833.4354","2144.5945","4891.147","1985.146","3133.703","5714.414","17.573","715.5907","1884.6242","2356.5786","3776.2386","4313.3399","4202.2315","2108.1573","851.1153","516.3926","2029.4238","4213.4548","513.7376","875.0192","345.4151","1758.2915","3207.3179",
"계","해면양식업","전라남도","계","생산량:계","","132356.444","213607.064","354878.885","155663.538","143312.412","70860.841","68325.642","38651.781","50407.664","20580.812","15331.637","69231.568","127552.78959","197758.59522","453235.9816","261529.7137","155201.957","108210.921","96639.39","62610.531","58561.514","39422.738","39958.533","108586.73687","170435.375","204793.247","355013.568","208719.807","192500.967","197379.931","75905.567","44092.649","38275.01","31263.335","41829.073","117214.325","189414.973","225686.951","429274.742","219238.114","194209.077","211058.66","48341.074","57707.674","41117.074","29901.248","36419.935","107262.06","160159.761","204077.891","356906.855","256181.552","156928.156","154631.127","114771.924","71596.087","45897.493","32121.45","35736.933","111494.12","195494.416","238595.212","395495.348","247587.841","196630.063","171951.007","93527.376","62622.641","32630.831","19793.514","40386.084","116836.596","204485.649","226445.414","413979.8","217553.0738","156430.505","145441.189","93370.18","56809.74",
